Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Sales Engineer,Abu Dhabi,Varonis,None,Exposure to security hardware and software. The Varonis Sales Engineer will be aligned with a local Sales Representative. Percent of travel varies by territory.,None,None,2/22/21
On-Site Applications Engineer,Abu Dhabi,Flowserve,None,"High proficiency in project management tools, software and concepts. The On Site Application Engineer role supports Lifecycle Advantage (LCA) contracts within…",None,None,2/16/21
Junior BIM Engineer for infrastructures projects,Abu Dhabi,LC & Partners,None,"Skilled BIM software modeling expert with solid understanding of Revit and Civil 3D. The Junior BIM Engineer will work under direction of Senior BIM Engineer,…",Junior,None,2/16/21
Software Architect (Development Team Leader),Abu Dhabi,Independent Health Information Technology Services,None,Assist Software Designer/Implementers with the creation of detailed software design specifications. Record software architecture in a software architecture…,Architect,None,2/16/21
Piping Design Draughtsman,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Software skills in Microstation and ACAD. Prepare drawings, forms, maps, and lists based on direction provided by designers and engineers.",None,None,3/4/21
Civil Structural Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"The Civil Structural Engineer reports to the appointed manager. Mandatory software skills in STAAD Pro, Mat3D, Ram Connections, AutoCAD, and Microstation.",None,None,3/4/21
ELV Senior Engineer,Abu Dhabi,AECOM,None,#NAME?,Senior,None,2/16/21
Senior HVDC Engineer,Abu Dhabi,SNC-Lavalin,None,Proficiency in the following software tools (an asset): Eligibility for registration with a Professional Order of Engineers. Detailed design reviews of O.E.M.,Senior,None,3/2/21
Network Engineer / Security,Abu Dhabi,Americana Computer Systems LLC,"3,500",Supervising the configuration and installation of new software and hardware. Testing and checking the system for weaknesses in software and hardware.,None,2,3/10/21
Senior Network Engineer - ENEC,Abu Dhabi,Nawah Energy Company,None,Hardware and software resources to deliver highly available network SLA’s. Assists peers and utilizes software and hardware tools to identify and diagnose…,Senior,None,3/3/21
Mechanical Engineer,Abu Dhabi,"BB&E, Inc.",None,"Mechanical Engineer – Al Dhafra AB, Abu Dhabi, UAE. Microsoft Office (Word, PowerPoint, Excel, and Access), SIPR Access, and Automated Civil Engineer System…",None,None,2/16/21
Civil Engineer,Abu Dhabi,MA Shine General Maintenance and Real Estate Manag...,"2,000-4,000",Using a range of computer software for developing detailed designs. Working closely with the Design Engineers to fulfill customer/client requirements.,None,3,2/16/21
"Automation Testing Engineer/QA (Python, Robot Framework)",Abu Dhabi,BeamTrail,None,"Passion for Software Development and technology in general. We are looking for an experienced Automation Testing Engineer to join our team in Abu Dhabi, UAE.",None,None,3/10/21
"Sr./ Engineer, I-C (DCS)",Ruwais,Borouge,None,Assist other engineers in solving technical issues. Perform obsolescence planning for upkeep of the entire system including hardware & software.,Senior,None,3/18/21
Quality Assurance Analyst,Abu Dhabi,Sky News عربية,None,Solid understanding of the software development process. We are looking for a Quality Assurance (QA) engineer to develop and execute exploratory and automated…,None,None,3/4/21
Site Sr. Inspector - Mechanical,Abu Dhabi,Parsons,None,"Act positively and participate in all health and safety issues at site, as required by the Assistant Resident Engineer and the project safety representatives.",Senior,None,2/16/21
Data Centre Engineer,Abu Dhabi,Oracle,None,The next 5-10 years will see the software industry move away from on-premise software solutions towards software delivery via cloud based services.,None,None,2/25/21
Senior Software Engineer – C/C++,Abu Dhabi,BeamTrail,None,"We are looking for an experienced, motivated and well-rounded Senior Software Engineer to join us in Abu Dhabi. At least BSc in computer science.",Senior,None,3/11/21
Network Engineer,Abu Dhabi,Synergein Technology LLC,None," Establishes and enforces guidelines related to network use (for example disk space, network access, and appropriate software applications).",None,3,2/19/21
SIEM Engineer,Abu Dhabi,Digital14,None,"Perform SIEM software patching activities. As a SIEM Engineer, you will: The SIEM Engineer is a support personnel for the entire SIEM platform.",None,None,2/16/21
Land Surveyor,Abu Dhabi,Parsons,None,"Knowledge and/or experience in using CAD software and survey software, total station, data collectors and GPS equipment. Minimum Clearance Required to Start:",None,None,2/16/21
Service Engineer,Abu Dhabi,ABB,None,"Good to have experience in using technical software applications (CMD, Notepad++, Kiwi Log Viewer, NetScan, Wireshark, Putty) and office administrative software…",None,None,3/3/21
.NET Developer/Programmer,Abu Dhabi,Independent Health Information Technology Services,None,This position reports to the Senior Software Engineer. Strong knowledge of software implementation best practices. At least 3 years experience as a developer.,None,None,2/16/21
AutoCAD Draftsman,Abu Dhabi,RTC-1 Employment Services,None,"Meet with architects, designers, and engineers to discuss design ideas - Develop product designs from scratch and present rough design drafts for client…",None,None,2/16/21
Infrastructure Support Engineer,Abu Dhabi,Talent Boutique,None,Updating any software and hardware where necessary. Please note this is a 6-12 month contract in Abu Dhabi (with the potential to move to a permanent role).,None,None,2/16/21
Industrial Maintenance Mechanic,Abu Dhabi,Weatherford,None,"MS Computer Software including Word, Excel , Outlook, Access and PowerPoint. Acts at field operations as an effective member of a field crew, supporting the…",None,None,3/12/21
Electrical Project Engineer,Abu Dhabi,Sahil Green Line Human Resource Consultancy,"9,000",Using CAD software to draft designs. Experience with CAD software and MS Office. Liaising with other engineers and clients to ensure overall customer…,None,6,3/15/21
Senior Process Engineer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"The Senior Process Engineer reports to the appointed manager. Guides the Engineers Team under supervision/ Draftsmen in requested tasks, as required;",Senior,None,3/4/21
System Engineer,Al-Ayn,United Arab Emirates University,None,"Handle ongoing maintenance e.g., service pack installations, hot fixes, software upgrades, etc. Solves server-related solving problems on a daily basis.",None,None,2/16/21
Data Science Specialist,Abu Dhabi,Serco Plc,None,Ability to understand complex systems and learn new software based applications. Collaborate with product design and engineering to develop an understanding of…,None,None,3/7/21
Civil Site Engineer,Abu Dhabi,Headway Holding Group,None,"Civil Site Engineer specializing in Interior Fit Out and design: Excellent knowledge of design and visualizations software such as AutoCAD, and should have…",None,3,2/16/21
Data Engineer Royalties & Reporting,Abu Dhabi,Anghami,None,"Work with other data engineers, software engineers, decision-makers and business stakeholders such as product managers, accounting officers as well as our label…",None,None,2/17/21
BIM Coordinator,Abu Dhabi,RW Armstrong,None,We are looking for BIM Coordinator. 10+ years’ experience in general and 5+ years’ experience in BIM modelling. Please forward your resume to hr@rwa.com.,None,None,2/16/21
DevOps Engineer,Abu Dhabi,BeamTrail,None,5+ years’ experience as DevOps engineer. Passion for Software Development and technology in general. We are looking for a DevOps Engineer to join our growing…,None,None,3/10/21
Geotechnical Engineer,Abu Dhabi,Stantec,None,"Proficiency in MS Office Softwares (MS Excel, Word) and HR Information Systems. High level of knowledge of geotechnical design software, tools, standards, and…",None,None,2/16/21
C/C++ Software Engineer (Linux & Modern Principles),Abu Dhabi,BeamTrail,None,"We are looking for an experienced and motivated C/C++ (Linux) Software Engineer to join our team in Abu Dhabi, UAE. At least BSc in computer science.",None,None,3/9/21
Marine Draftsman,Abu Dhabi,Global Waters,"3,000","Generate Solid and Surface CAD models using AutoCAD software. Meet with architects, designers, and engineers to discuss design concepts.",None,None,2/22/21
Pre-Sales Engineer,Abu Dhabi,Halian,None,"Software Development, Application Support and Infrastructure Support. As an international IT services company, we've worked hard for 20 years to understand the…",None,None,2/16/21
Junior Geotechnical Engineer,Abu Dhabi,Fugro,None,The position of Junior Geotechnical Engineer sets an example to other engineers in the field. Conversant with equipment / software in use.,Junior,None,2/16/21
Senior Electrical/ Electromechanical Engineer,Abu Dhabi,Lead Consult,None,Electrical engineer is required to join our Abu Dhabi Office. He should be familiar with pump station design and well versed on using CAD software.,Senior,None,2/16/21
SAP Academy for Presales - (Associate) Presales Engineer,Abu Dhabi,SAP Middle East & North Africa,None,"Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to…",None,None,2/16/21
DevOps Engineer,Abu Dhabi,Anghami,None,"We are looking for a versatile DevOps Engineer to join our fast-growing team. Ideally you are an engineer with experience in system administration, linux…",None,None,2/19/21
DevOps (development and operations) Engineer,Al-Ayn,Al Ain University,None,"Bachelor's in Software Engineering, Computer Science, or Computer Engineering. The resource will need excellent software development skills in order to…",None,None,2/16/21
Sales Manager - Reverse Engineering,Abu Dhabi,SPX FLOW,None,"Coordinate with Field Service Engineers to win Customer maintenance contracts. Strong kowledge of 3D drafting software, such as SolidWorks/Auto Cad essential.",None,None,2/16/21
Android Engineer,Abu Dhabi,Anghami,None,Build reusable software components for interfacing with the Anghami platform. We are looking for self-starting engineers with strong experience developing…,None,None,3/18/21
Senior IT Service Desk and Support Engineer,Abu Dhabi,Big Fish Recruitment,None,"Primary responsibility is to provide technical assistance to end users, together with hands-on laptop support/technical assistance required to maintain hardware…",Senior,None,2/19/21
Senior FPGA Engineer,Abu Dhabi,BeamTrail,None,Developing automatic tests for software defined radio devices. We are looking for an experienced and motivated Senior FPGA Engineer to join our team in Abu…,Senior,None,3/10/21
Senior Procurement Engineer / Senior Contract Administrator...,Abu Dhabi,Al Melehy Trading,None,"Advanced working knowledge of a variety of computer software applications in word processing, spreadsheets, presentation software (MS Word, Excel, PowerPoint),…",Senior,None,2/17/21
Reactor Engineering Manager,Abu Dhabi,Nawah Energy Company,None,Establish and validate long and short-term manpower management plan for plants to keep up knowledge and skill levels of engineers at all times.,None,None,2/16/21
Senior Electrical Engineer,Abu Dhabi,Stantec,None," Assigning work to junior engineers, giving presentation, monitoring work and reviewing the deliverables. Stantec is currently looking for an Senior Electrical…",Senior,None,2/23/21
Infrastructure Systems Engineer,Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Ensure that information is continuously secure, that all precautions and alternative programs are processed in case of an emergency, use network traffic…",None,None,2/16/21
Intern - Mechanical,Abu Dhabi,AECOM,None,"+ Good working knowledge of 3D design software, AutoCAD and Microsoft Office. + Basic knowledge in HAP/IES cooling load calculations software is a plus.",None,None,3/14/21
Bridge Design Engineer - Abu Dhabi,Abu Dhabi,AECOM,None,"+ Knowledge sharing to junior engineers. AECOM is seeking Bridge Engineers to be based in Abu Dhabi, UAE. The Bridge Engineer will be responsible to produce the…",None,None,2/16/21
Intern - Electrical,Abu Dhabi,AECOM,None,"+ Good working knowledge of 3D design software, AutoCAD and Microsoft Office. Whether you are an engineer, planner, scientist or surveyor, we are looking for…",None,None,3/14/21
Account Manager,Abu Dhabi,Varonis,None,Prior experience selling security software products through use of channel partners. The Varonis Account Manager will be aligned with a local Sales Engineer.,None,None,2/23/21
Ammunitions Specialist (Medium Caliber),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,"Highly experienced in 3D modeling software such as AutoCAD and SolidWorks. Sampling materials for the final product, utilizing software such as CAD, Solid works…",None,None,2/16/21
Construction Manager,Abu Dhabi,Right Search HR Consultancy,"18,000-20,000","AED 18,000 TO AED 20,000*. 07:00 to 15:00 (5 days a week). 06:30 to 18:30 with 1-hour lunch break (7 days a week). Well versed with ADNOC COP Requirements.",None,10,3/6/21
Lighting Design/ Estimation Engineer ( Electrical),Abu Dhabi,Khabari General Trading,None,"JOB POSITION – LIGHTING ENGINEER/ ESTIMATION ENGINEER (ELECTRICAL)*. Excellent knowledge in Unigraphics and various other 3D CAD software (SolidWorks, Pro/E).",None,None,3/2/21
System Installation Manager,Abu Dhabi,Jacobs,None,"Experience in PMC or as Engineer Position, reviewing design modifications / enhancements on operational railways in the Middle East with IRSE installation…",None,None,2/16/21
DRAFTSMAN ( Electrical),Abu Dhabi,Khabari General Trading,None,"Proficient with Relux, Dialux, Dialux EVO software. Communication skills – communicate with engineers, and teams throughout the planning and installation…",None,None,2/16/21
Senior Design Engineer - Oil & Gas,Abu Dhabi,Buildwell HR Solutions,"8,000-9,000",Produces 2D & 3D models for production with the assistance of the subordinates within the specified time agreed upfront with Senior Engineer & Managers.,Senior,5,3/7/21
Sr. Smart Plant Instrumentation Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Support engineers, designers in engineering. Provide local support associated with updates to SPI software. Co-ordinates and /or negotiate with clients, vendors…",Senior,None,3/4/21
Sr. Discipline Piping Designer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Software skills in Microstation and ACAD. Act as senior and interact with the Design Discipline Piping Engineer and the project manager for solving technical…,Senior,None,3/4/21
2G - 4G Cellular Software Developer,Abu Dhabi,BeamTrail,None,"Passion for Software Development and technology in general. We are looking for an experienced and motivated 2G, 3G and/or 4G software engineers with hands on…",None,None,3/9/21
Agriculture Engineer,Abu Dhabi,Al Ryum Group of Companies,None,"Preparation of agricultural design plans using AutoCAD and Civil3D software for swine, dairy, beef and poultry. Preparation of details, specifications ETC.",None,10,2/16/21
Sr. Smart Plant 3D Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Strong aptitude for project planning and implementing new design software. Co-ordinate and /or negotiate with clients, vendors, and other discipline engineers…",Senior,None,3/4/21
Sr. Discipline Pipeline Designer,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Software skills in Microstation and ACAD. Act as senior and interact with the Design Discipline Pipeline Engineer and the project manager for solving technical…,Senior,None,3/4/21
Full Stack Engineer,Abu Dhabi,SquadX (a Xische Company),None,"Deliver software products with high levels of value, quality and performance. Our engineers contribute across the full technology stack, from DB and DevOps…",None,None,2/16/21
"Sr. Designer, Electrical",Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Proficiency in DiaLux and Cable Sizing software. Rejlers International Engineering Solutions AB operates in Abu Dhabi, UAE, and delivers high-quality…",Senior,None,3/4/21
Sr. Smart Plant Electrical Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Instruct and co-ordinate Electrical Engineer/ designer. Strong aptitude for project planning and implementing new design software. We are now looking for Sr.,Senior,None,3/4/21
QA Director,Abu Dhabi,SquadX (a Xische Company),None,"Oversee and coach teams of Software Testing Engineers. Are you passionate about software quality? 10+ years experience planning, designing and managing software…",None,None,2/16/21
Senior React Developer,Abu Dhabi,BeamTrail,None,Passion for Software Development and Technology in general. We are looking for a passionate SW Application Engineer/React Developer to join our team in Abu…,Senior,None,3/14/21
MEP Estimation Engineer,Abu Dhabi,Al Falaki General Contarcting LLC,None,"Knowledgeable in system aspects of Authority Approvals and Estimating software such as Plan Swift. Must be well expert in making BOQs, Cost Estimation, Scope of…",None,None,3/17/21
Senior Site Inspector - Electrical & Telecom,Abu Dhabi,Parsons,None,Report back as necessary to the Resident Engineer and AREs. Issue instructions to the Engineer in Charge or Contractor’s representatives of the work.,Senior,None,2/16/21
Senior Infrastructure BIM Engineer,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Minimum 5 years project experience – Civil Engineer (transportation, water resources, land development, etc.). Understand contractual and legal guidelines.",Senior,None,2/16/21
Discipline Lead – Master Planning & Network Modelling,Abu Dhabi,Stantec,None, Proficient in pressure network hydraulic modelling software such as Innovyze and Bentley products.  Experience in gravity network hydraulic modelling…,None,None,3/4/21
BIM Technician (Bridges). - Abu Dhabi,Abu Dhabi,AECOM,None,The Design Technician will be responsible to coordinate with the Bridge Design Engineer and produce the Bridge Design drawings in different platforms such as…,None,None,2/16/21
Senior Engineer - Highways(Design),Abu Dhabi,WSP,None,We are looking for a Senior Roads & Highways Design Engineer to join our Transportation & Infrastructure team in Abu Dhabi.,Senior,None,2/16/21
Senior Design Manager,Abu Dhabi,AECOM,None,"+ Developed skills in the use a variety of software / media in the development, of presentations. + A good awareness of Autodesk Revit, Autodesk BIM 360 Glue,…",Senior,None,2/16/21
Senior BIM Manager,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"Demonstrate experience in required software (Autodesk Revit, Navisworks, TEKLA, Microstation, MS Project, Excel, MS Word etc.).",Senior,None,2/16/21
Automation Developer,Abu Dhabi,Group 42,None,"Experienced team of data scientists and engineers based in Abu Dhabi. Expert understanding of front-end technologies like HTML5, CSS3, and JavaScript - Hands-on…",None,None,2/16/21
Reactor Engineering Advisor,Abu Dhabi,Nawah Energy Company,None,Establish and validate long and short-term manpower management plan for plants to keep up knowledge and skill levels of engineers at all times.,None,None,2/16/21
Planning Leader (Integrated Operations),Abu Dhabi,WTS Energy,None,To coordinate Planning Engineers from other entities. Acts as the Primavera correspondent for the subsidiary and liaises with the Information Systems Department…,None,None,2/16/21
Senior Analyst - AVIONICS CONTROL,Abu Dhabi,Al Makamin Recruitment Services,None,To mentor junior engineers (analyst) and oversee their activities as they relate to the above job responsibilities and follow ADASI CBT internal processes.,Senior,None,3/5/21
Senior Hardware Systems Engineer (RF),Abu Dhabi,BeamTrail,None,"A minimum of 7 years’ work experience as system engineer. Our growing R&D team in Abu Dhabi, UAE are looking for a Senior Hardware Systems Engineer to join us…",Senior,None,3/10/21
Senior Structural Engineer (Marine),Abu Dhabi,NMDC,None,"Performs the design of structures, using specialised software or calculations. High level of knowledge of structural design software and tools.",Senior,None,2/16/21
Lead SOC Developer,Abu Dhabi,Digital14,None,10+ years of software engineering experience in all phases of a software development lifecycle. Ability to communicate and articulate crisply at all levels from…,None,None,2/16/21
Infrastructure Design Engineer (Water),Abu Dhabi,Black Pearl Consult,None,"Must have Bachelor’s Degree in Civil Engineer. Familiar with Water Design Software (EPANET, Wanda, WaterCAD, Synergee, Infowater, etc.).",None,None,2/16/21
Senior Development Manager,Abu Dhabi,Digital14,None,Digital 14 is looking for a Senior Manager of Software Development to an engineering team responsible for delivering end-to-end secure communication software…,Senior,None,2/16/21
Senior Reservoir Engineer,Abu Dhabi,WTS Energy,None,"The Senior Reservoir Engineer is given general objectives, proceeds on own initiative and judgement; The Reservoir Engineer also works with an integrated team…",Senior,None,2/16/21
DevOps Engineer,Abu Dhabi,Talent Boutique,None,"Responsible for sustainment support of all delivered mission-specific IT equipment (hardware and software), including customized and standalone IT equipment to…",None,None,2/16/21
Senior BIM Technician - MEP,Abu Dhabi,AECOM,None,+ Assist engineers with drawing coordination problem solving. + 10+ years’ experience with modelling software in an engineering environment.,Senior,None,2/16/21
ENGINEER - ELECTRICAL EICA,Abu Dhabi,Future Search&Selection,None,"Undertake assignments on multi-disciplinary projects within teams of civil, mechanical, process and electrical/I&C engineers, including the provision of…",None,None,2/16/21
Senior Engineering Program Engineer,Abu Dhabi,Nawah Energy Company,None,Develop software tools as required to support engineering programs and verify the input baseline data in the related database to ensure data security and…,Senior,None,2/16/21
Senior Mechanical Design Engineer - Large Water Treatment Pu...,Abu Dhabi,AECOM,None,+ Mentor Junior/Graduate Engineers to promote their technical and professional development. + Knowledge in carrying out surge analysis using Wanda Software is a…,Senior,None,2/16/21
Sr. Smart Plant P&ID Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Strong aptitude for project planning and implementing new design software. You should have a desire to work on multi-discipline local as well overseas projects…,Senior,None,3/4/21
Senior Bridge Design Engineer - Abu Dhabi,Abu Dhabi,AECOM,None,#NAME?,Senior,None,2/16/21
3G Cellular Technical Lead,Abu Dhabi,BeamTrail,None,Passion for Software Development and technology in general. Lead small group of UMTS engineers and take key technical decisions.,None,None,3/9/21
Sr. Smart Plant Foundation Administrator,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,Strong aptitude for project planning and implementing new design software. Training to Engineers for Smart Plant desktop client and the web client.,Senior,None,3/4/21
Full stack developer,Abu Dhabi,Talent Zone Consultants,None,Industry IT Software - Application Programming / Maintenance. § Ensure all software built is robust and scalable. §Making application and space models.,None,None,2/16/21
Senior HPC Cluster Sytm. Eng.,Al-Ayn,United Arab Emirates University,None,"Cluster interconnect fabrics and software stack. Prototype features and perform integration checkout of various software components, and collaborate with…",Senior,None,2/16/21
Security System Engineer - PSIM Engineer,Abu Dhabi,CC Staffing International,None,Provide support for customized software installation. Assisting in implementing and maintaining a Physical Security Information Management (PSIM) system.,None,None,2/16/21
Pipeline Design Draughtsman,Abu Dhabi,Rejlers Finland & Abu Dhabi (UAE),None,"Software skills in Microstation and ACAD. Prepare drawings, forms, maps, and lists based on direction provided by lead drafters, designers, and engineers.",None,None,3/4/21
ANSYS CFD Application Engineer – UAE,Ajman,Fluid Codes,None,"We are seeking a CFD Application Engineer for our office in Ajman, United Arab Emirates. Create and demonstrate simulation solutions to streamline Customer…",None,None,3/1/21
Ansys Structural Analysis Application Engineer – UAE,Ajman,Fluid Codes,None,"ANSYS STRUCTURAL ANALYSIS APPLICATION ENGINEER. Work collaboratively with Customers to ensure their successful use of ANSYS products, sustain a renewals revenue…",None,None,3/1/21
Siebel Software Engineer,Sharjah,IRESCO,"2,391-10,433",Post graduate in Computer Science or related field (or equivalent industry experience). Good experience in Agile methodology (Scrum Framework).,None,None,3/8/21
Angular Software Engineer,Sharjah,IRESCO,"8,000","Post graduate in Computer Science or related field (or equivalent industry experience). Minimum 5 years of coding experience in Angular JS, HTML and JSS in…",None,None,3/15/21
Details,Sharjah,University of Sharjah,None,"Plans and schedules software upgrades; Tests, debugs, configures software as required to meet user needs. Experience with engineering analysis software packages…",None,None,3/17/21
Software Engineer / Web Developer,Sharjah,Circuit Computer,"2,000-2,500","Software Developers, .NET platform , bootstrap. The 3 vacancies are there to invite the candidates. Candidates hand-on ReactNative will be preferred.",None,None,3/12/21
IT Support Engineer,Sharjah,CHOKHI DHANI,"2,500-3,000",Proven work experience as a Technical Support Engineer. Ability to troubleshoot complex hardware and software issues. Tracking and managing work records.,None,4,3/15/21
CAD Engineer,Sharjah,Indus,None,We are looking for CAD Engineer with 3 to 4 years work experience on Solid Works or Equivalent software.,None,None,2/16/21
Moody’s Software Engineer,Sharjah,IRESCO,"10,000","Proven track record in financial software implementations gained with either, banks, software house, consulting firms or integrators.",None,None,2/16/21
Node JS Software Engineer,Sharjah,IRESCO,"8,000","Post graduate in Computer Science or related field (or equivalent industry experience). Minimum 5 years of coding experience in NodeJS, JavaScript and Databases…",None,None,3/3/21
IT Support Engineer,Sharjah,Decision Management Consultants,"5,000-7,000","Install, configure, test and maintain operating systems, application software and system management tools. Proactively ensure the highest levels of systems and…",None,4,2/17/21
Planning Engineer [CAMO],Sharjah,Aerotranscargo (ATC),None,Update AD SOFTWARE correctly for all maintenance performed on fleet. The Planning Engineer will work closely with the CAMO Planning department to produce a…,None,None,2/16/21
Experienced Software Engineer,Sharjah,Circuit Computer,None,"Candidates who are working toward a bachelor's or master's degree in computer science, management information systems, or a related technical or business field.",None,2,3/10/21
Senior Piping Engineer,Sharjah,Crescent Petroleum,None,Reviews (Ceasar software) stress analysis reports. Work experience as a Lead Engineer with a tier 1/major EPC Contractor in the development of EPC deliverables.,Senior,None,2/16/21
Buyer,Sharjah,SKM Air Conditioning LLC,None,Knowledge of MS Office & ERP software. Sourcing out new suppliers and products in coordination with Procurement Engineers. MS Outlook and Excel knowledge.,None,3,3/8/21
Presales Technical Engineer,Sharjah,Unique Computer Systems,None,"Software deployment, configuration and licensing. Demonstrate ability to effectively position and convey the merits of our software solutions to customers and…",None,None,2/16/21
iOS Software Engineer,Sharjah,IRESCO,"8,000",Post graduate in Computer Science or related field (or equivalent industry experience). Minimum 5 years of coding experience in Swift in creating Enterprise…,None,None,3/15/21
Civil Engineer,Sharjah,Al Aman electromechanical,"2,500",Using a range of computer software for developing detailed designs. Undertaking technical and feasibility studies including site investigations.,None,None,2/16/21
IT Support Engineer - With UAE DL,Sharjah,Missan IT Solutions,"3,000-4,000","Knowledge on common end user’s software in SMB. Providing L1 support for Desktops which includes Outlook support, Network connectivity, Network Drives, Printers…",None,2,2/16/21
Petrophysicist,Sharjah,Crescent Petroleum,None,"Interprets petrophysical results utilizing high standard software. Work closely with petrophysics supervisor, other geoscientists, and reservoir engineers to…",None,None,2/16/21
Software Development Manager,Sharjah,ACCELaero,None,We are looking for an experienced Software Development Manager to lead a team of software engineers in designing and building innovative next-generation…,None,None,2/16/21
Mechanical Engineer,Sharjah,Al Aman electromechanical,"2,000","Experience using CAD software such as SolidWorks, AutoCAD, or similar. Bachelor's degree in mechanical engineering or in a related field.",None,,2/16/21
Enterprise Architect,Sharjah,Mbr Headhunters,None,Capable of demonstrating a cutting edge of enterprise software and service-oriented architecture (SOA). Guides and supports engineers in identifying the product…,Architect,None,2/16/21
Proposal & Process Engineer for Sharjah,Sharjah,Lime Souring (Recruitment) Services,"6,000-8,000","Process design, proposal engineer, water / wastewater. Proficient in relevant software & MS office. Build relationships with key vendors (subcontractors,…",None,5,3/18/21
2133 - Electrical and electronics engineers,Sharjah,ADILALSUWAIDI LLC,"5,000-12,000","Computer engineers (except software engineers and designers) (2147). Software engineers and designers (2173). Supervise technicians, technologists, programmers,…",None,,3/17/21
Estimation Engineer (SS + Glass),Sharjah,CHOKHI DHANI,"4,000-5,000",Job Description – Architectural Metal Fabrication - Estimator*. Prepares metal fabrication quotations in Excel Spreadsheet by analysing Requests for Quote…,None,3,3/17/21
QA/QC Engineer,Sharjah,Globe constructorsl ltd,None,"Using specialized design software packages. Collaborating with site managers, surveyors, engineers, site worker and other professionals.",None,7,3/17/21
Sales Assistant,Sharjah,Marine Power International FZC,None,High level proficiency in using ERP type software. To assist Sales Support Engineer and Sales Team. Taking care of customer requirements in the absence of Sales…,None,None,2/16/21
Raster Product Engineer - Imagery Web GIS,Sharjah,"ESRI, Inc.",None,"Prior experience with software development and release of commercial software products including requirements gathering, testing, and documentation.",None,None,3/3/21
senior interior designer engineer,Sharjah,Sharjah company,None,"Proficiency in AutoCAD, Illustrator, SketchUp or similar design software. We are looking for artistic, candidates _European .",Senior,None,3/6/21
Assistant Accountant,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Inventory checks on sites in coordination with Project Engineers. Ensure staff attendance is updated on the HR software. Support the team on cheque deposits.,None,4,2/23/21
Performance Engineer,Sharjah,Air Arabia,None,Deep understanding of the software development process and applicable PE tools – Performance Center and diagnostic tools.,None,None,2/16/21
Technical Support Engineer,Sharjah,Altkamul Altiqani Computers,None,"Advanced knowledge of MS Office and Windows 10, networking and other hardware and software computer knowledge. Excellent follow-up and interpersonal skills.",None,None,3/15/21
Senior Full Stack Engineer,Sharjah,Crescent Petroleum,None,"Bachelor degree in Computer Science or Software Engineering, and/or another specialized relevant field. We are looking for a Full Stack Senior Developer with a…",Senior,None,2/16/21
Interior Designer and graphic designer,Sharjah,Noor Design,None,"3.Electrical Automation (knx) & Elv Engineer*. Preparing Group Address, Topology, Labeling, and Pre-Programming of KNX, devices as per Project Requirement using…",None,None,3/3/21
IT Project Manager,Sharjah,Precycle Group,None,G) You will make decisions on whether to buy an existing Software product or develop a new application in house for the IT needs. Please send your resume to:,None,None,2/16/21
IT Engineer - Male,Sharjah,M.Gheewala Global HR Consultants,None,"IT Engineer (Male) • .Net Developer designs modifies, develops, writes and implements software programming applications and components.",None,None,2/16/21
Design Engineer - Switchgear,Ras al-Khaimah,POWERBAR GULF LLC,"4,500",BS Degree in Mechanical / Electrical Engineer. Proficient in AUTOCAD or similar 3D computer modeling software.,None,None,3/14/21
Design Engineer,Ras al-Khaimah,UNION GROUP,"4,000-6,000",Solidworks modeling and FEA analysis through the software. Currently we are looking for Design Engineer with Offshore and Onshore pipeline designing back ground…,None,None,2/16/21
Document Controller & Site Coordinator,Ras al-Khaimah,Future Architectural Glass LLC,"1,500-2,200","Experience in document control methods, drawings, software. Please read the job description & salary benefits details carefully before applying:",None,2,3/1/21
Junior Project Engineer,Ras al-Khaimah,Process Automation Consultants & Systems Integrato...,None,Electrical / Instrumentation Engineering qualification with minimum two years working experience in the various DCS / ESD / PLC platforms.Role will encompass…,Junior,None,2/16/21
Network Support Engineer,None,FOMI technologies LLC,"5,000-9,000",O Repair and recover from hardware or software failures. Minimum 5 years’ experience on technical support and systems & network administration.,None,5,2/16/21
Project Engineer,Ras al-Khaimah,Process Automation Consultants & Systems Integrato...,None,Experienced in stress analysis of base frame / piping systems using the Ceasar software will be an advantage. Please send your CV with photo to E-MAIL ADDRESS :,None,None,2/16/21
